OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
70501,STRIPES 7FLEET #42527,SR-191 & US-349,Midland,TX,710,3.47233333,31.83688,-102.0103767
70503,STRIPES 7FLEET #42491,US-67 & SR-137,Big Lake,TX,710,3.549,31.1954739,-101.4592746
70507,ALLSUPS CONVENIENCE STORE #2154,SR-206 / US-283,Coleman,TX,575,3.159,31.7766863,-99.4461098
70509,ALLSUPS CONVENIENCE STORE #2108,US-377 & US-183,Early,TX,575,2.93233333,31.742096,-98.9456052
70510,ALLSUPS CONVENIENCE STORE #2147,SR-6 & CR-454,De Leon,TX,630,3.159,32.1104362,-98.5371496
70530,LOVES TRAVEL STOP #767,FM-511 & SR-48,Brownsville,TX,625,3.15566666,25.9024289,-97.4981698
70540,LOVES TRAVEL STOP #674,US-27 & SR-60,Lake Wales,FL,140,3.55233333,27.9014133,-81.5859099
70541,Kwik Star#1012,US-71 & SR-9,Spirit Lake,IA,440,3.299,43.4224868,-95.1024729
70543,ALLSUPS CONVENIENCE STORE #2078,US-60,White Deer,TX,585,2.969,35.4336467,-101.1769226
70546,ALLSUPS CONVENIENCE STORE #2370,US-287 & SR-70,Clarendon,TX,585,2.929,34.9359346,-100.8905829
70547,ALLSUPS CONVENIENCE STORE #2140,SR-114,Bridgeport,TX,630,2.899,33.2110122,-97.7332845
70548,ALLSUPS CONVENIENCE STORE #2114,US-84,Muleshoe,TX,700,3.19066666,34.2261424,-102.7236388
70550,TEXACO #379545,US-290,Giddings,TX,595,3.399,30.1807067,-96.9251793
70551,KWIK TRIP #1047,SR-100 & SR-59,Milwaukee,WI,444,3.54066666,43.0386475,-87.9090751
70552,KWIK TRIP #941,US-2,Duluth,MN,334,3.499,46.7365297,-92.2145331
70553,KWIK TRIP #1028,US-59,Worthington,MN,425,3.16566666,43.641934,-95.5934706
70554,HORSESHOE CONVENIENCE,SR 302 & IC 200,Mentone,TX,710,3.10733333,31.7067317,-103.5985429
70556,ZIP ZONE EXPRESS,US-23,Catlettsburg,KY,255,3.699,38.4341428,-82.6061899
70561,PILOT #1143,I-20 & SR-302,Odessa,TX,710,3.599,31.8457149,-102.367687
70562,SPEEDWAY #7161,I-65 & US-31,Portland,TN,460,3.024,36.5817089,-86.5163833
70563,PILOT DEALER #1234,US-93 & CR-145,Willow Beach,AZ,910,3.839,35.8697801,-114.6600654
70571,LOVES TRAVEL STOP #748,"I-90, I-80 & SR-49",Edon,OH,550,3.88733333,41.556367,-84.7690441
70572,LOVES TRAVEL STOP #745,I-94,Saint Clair,MI,342,3.949,42.9991021,-82.4249334
70573,KWIK TRIP #1038,US-12,Prairie Du Sac,WI,420,3.484,43.3163409,-89.7590366
70577,SPEEDWAY #3715,US-30,Crest Hill,IL,293,3.299,41.5594986,-88.1328038
70579,Exxon/One9 #1338,I-35 & CR-372,Jarrell,TX,765,2.88566666,30.8249094,-97.604454
70583,LOVES TRAVEL STOP #783,US-60 & US-63,Willow Springs,MO,535,3.419,36.9922768,-91.9698742
70586,MAVERIK COUNTRY STORE #610,I-80,Winnemucca,NV,966,3.389,40.9749996,-117.7389039
70587,MAVERIK COUNTRY STORE #623,US-89,Gunnison,UT,835,3.419,39.1599693,-111.8135251
70590,CIRCLE K #2722291,US-1 & SR-206,Saint Augustine,FL,75,3.379,29.8946952,-81.3145395
70597,SPEEDWAY #9394,SR-4 & US-25,Lexington,KY,410,3.129,38.0464066,-84.4970393
70598,SPEEDWAY #7175,US-78 & SR-175,Memphis,TN,435,3.199,35.146026,-90.0517786
70599,Jet Food Store,US-278,Warrenton,GA,85,3.41566666,33.4074817,-82.6727199
70600,KWIK STAR #1027,US-65,Mason City,IA,433,3.264,43.1563415,-93.2016577
70604,KWIK STAR #940,US-69 & SR-9,Forest City,IA,433,3.449,43.2626747,-93.6376741
70605,SPEEDWAY #1042,"I-55 & SR-50, EXIT 286",Cicero,IL,291,3.599,41.8519053,-87.7464962
70611,Shell,US-6 & SR-3,Kendallville,IN,370,3.499,41.4414385,-85.2649754
70619,KWIK TRIP #1049,US-212 & CR-68,Glencoe,MN,448,3.524,44.7691886,-94.1515671
70622,SPEEDWAY #6781,US-422,Douglassville,PA,208,3.799,40.2545688,-75.7209779
70625,BROWNVILLE IRVING,SR-11,Brownville,ME,170,3.93233333,45.299062,-69.0280295
70634,CORNER MARKET #101,US-83 & SR-96,Scott City,KS,525,3.359,38.4825192,-100.907094
70635,CIRCLE K #4705706,US-224 & SR-99,Willard,OH,249,3.599,41.0531134,-82.7262958
70643,LOVES TRAVEL STOP #774,US-431/CR-248,Smiths Station,AL,720,3.194,32.5377361,-85.0893433
70646,KWIK TRIP #1051,I-43 & CR-N,Green Bay,WI,582,3.44066666,44.5126379,-88.0125794
70648,BARRINGTON APPLEGREEN,SR-125 & SR-9,Barrington,NH,178,3.899,43.223191,-71.047211
70655,GOLDEN GATE PETROLEUM,US-6,Grand Junction,CO,810,3.499,39.0841774,-108.5922893
70658,CASEYS #3708,SR-235,New Carlisle,OH,411,3.259,39.9404585,-84.0246872
70663,LENNYS GAS N WASH BOURBONNAIS,US-45/US-52,Bourbonnais,IL,296,3.399,41.204446,-87.8767347
70666,Thorntons #322,"I-55, EXIT 288",Chicago,IL,290,3.599,41.8774134,-87.6243099
70668,LOVES TRAVEL STOP #784,US-30 & CR-9,Schuyler,NE,486,3.28233333,41.4473547,-97.0572541
70677,PAC PRIDE,US-60,Glendale,AZ,930,4.024,33.5301756,-112.1758499
70681,PETRO STOP,US-60,Mesa,AZ,930,4.01566666,33.4150572,-111.8084127
70686,HOLIDAY STATIONSTORE #2746471,US-12,Hudson,WI,448,3.539,44.9626236,-92.7509736
70692,RUTLAND ROUTE 7 IRVING,US-4 & US-7,Rutland,VT,170,3.699,43.6084792,-72.9724768
70693,MAPCO #3507,US-76 & SR-71,Dalton,GA,285,3.119,34.7691867,-84.9702475
70695,ALLSUPS CONVENIENCE STORE #2132,US-54 & US-380,Carrizozo,NM,580,3.28233333,33.6451866,-105.8775111
70698,ALLSUPS CONVENIENCE STORE #2038,US-54,Logan,NM,585,3.199,35.357467,-103.4114499
70699,QUIK STOP,US-79,Paris,TN,490,2.959,36.3014962,-88.3096933
70700,PATRIOT FUELING CENTER,US-231/SR-9,Wetumpka,AL,720,3.199,32.5424348,-86.1952558
70705,CASEYS #3464,SR-48 & CR-10,Morrisonville,IL,280,3.759,39.4200501,-89.4556486
70706,BIG APPLE TRAVEL CENTER,I-44/US-71,Joplin,MO,416,3.21233333,37.092218,-94.4768696
70709,VP Racing Fuels,SR-19,Center,MO,540,3.16566666,36.7144567,-91.8737261
70710,LOVES TRAVEL STOP #799,US-72 & SR-15,Walnut,MS,655,3.559,34.9485431,-88.9020767
70711,LOVES TRAVEL STOP #762,FM-1472,Laredo,TX,693,3.25566666,27.6088557,-99.5202285
70714,PILOT TRAVEL CENTER #1281,US-89,Page,AZ,910,3.999,36.9167005,-111.4763627
70725,LOVES TRAVEL STOP #782,"I-24 & US-41, EXIT 86",Oak Grove,KY,415,3.14233333,36.6650471,-87.4427878
70726,CASEYS #1195,US-36,Belleville,KS,336,3.339,39.8127603,-97.6608558
70727,CASEYS #2998,US-75 & SR-23,Pipestone,MN,530,3.449,44.0270012,-96.2566582
70728,CASEYS #3245,US-81,Freeman,SD,530,3.299,43.3456275,-97.4204606
70729,CASEYS #3785,US-14,Fort Pierre,SD,571,3.399,44.3709723,-100.3710321
70730,CASEYS #3855,US-81,Yankton,SD,572,3.139,42.9143249,-97.3974903
70731,PILOT TRAVEL CENTERS #1181,IL-38 E,Rochelle,IL,520,3.759,41.9342433,-89.051313
70732,MAVERIK COUNTRY STORE #627,I-15 EXIT 303,Salt Lake City,UT,835,3.44233333,40.785224,-111.9898769
70733,CASEYS #1607,US-63,Macon,MO,392,3.29066666,39.7316184,-92.4657937
70741,CASEYS #3590,US-27,Geneva,IN,465,3.594,40.5985258,-84.956619
70742,CASEYS #3653,SR-14,Greene,IA,433,3.599,42.896221,-92.8030194
70743,CASEYS #3659,US-10 & SR-115,Randall,MN,250,3.48566666,46.0910771,-94.5036199
70745,CASEYS #3752,",",Mountain Lake,MN,425,3.40233333,43.9392996,-94.9309224
70746,CASEYS #3085,US-34 & SR-14,Aurora,NE,330,3.099,40.866888,-98.004508
70748,CASEYS #3717,US-218,Vinton,IA,380,3.199,42.1611309,-92.0377436
70749,CASEYS #3719,US-160,Ulysses,KS,525,3.409,37.5762749,-101.3502376
70754,CASEYS #3758,US-77,Douglass,KS,570,3.264,37.517831,-97.0044611
70755,CASEYS #3809,US-56 & SR-51,Hugoton,KS,525,3.39233333,37.1753025,-101.349602
70756,CASEYS #3780,US-40,Tonganoxie,KS,400,3.159,39.1163197,-95.0745991
70757,CASEYS #3811,US-69,McAlester,OK,560,3.22566666,34.9279414,-95.7400481
70760,CASEYS #2730,US-34 & SR-15,Seward,NE,413,3.369,40.8695533,-97.1706676
70761,CASEYS #3841,"US-61, EXIT 5",Kieler,WI,335,3.489,42.5885087,-90.6024959
70765,CEFCO #103,SR-36,Temple,TX,765,2.96566666,31.0591136,-97.3344455
70769,CASEYS #3527,US-169 & US-60,Nowata,OK,307,3.18233333,36.7798848,-95.6226184
70770,CASEYS #3528,SR-92,Washington,IA,380,3.271,41.6805444,-93.2460383
70771,CASEYS #3545,US-14/CR-27,Sleepy Eye,MN,425,3.33233333,44.2972461,-94.7056452
70773,CASEYS #3575,US-36,Seneca,KS,413,3.159,39.8414047,-96.0859731
70775,CASEYS #3576,US-56,Overbrook,KS,400,3.19566666,38.7823106,-95.5578235
70776,CASEYS #3579,US-36,Smith Center,KS,330,3.179,39.7850675,-98.791361
70789,7FLEET #46080,"I-41 & US-41, EXIT 133",Neenah,WI,360,3.449,44.1550417,-88.4631884
70794,CASEYS #3747,SR-103 & CR-96,Carey,OH,411,3.17566666,40.9525551,-83.3824238
70832,FLYERS #766,SR-648,Sparks,NV,966,4.059,39.5276461,-119.7775974
70833,FLYERS #764,SR-667,Reno,NV,966,4.05233333,39.482536,-119.7913036
70855,FLYERS #761,"I-580, EXIT 5",Carson City,NV,966,3.699,39.1317191,-119.7466151
70859,FLYERS #732,I-580 & US-50,Carson City,NV,966,3.699,39.1663259,-119.7670374
70870,ESSENTIAL FUELS,US-26,Scottsbluff,NE,795,3.599,41.8732796,-103.6494652
70874,CIRCLE T,SR-6 & SR-515,Navasota,TX,670,3.43233333,30.3885033,-96.0880028
70875,FUEL MAXX #57,SR-105 & SR-146,Liberty,TX,610,3.13233333,30.0856736,-94.7856262
70880,RUTTERS #81,SR-61 & SR-73,Leesport,PA,208,3.89733333,40.4470377,-75.9663222
70883,RUTTERS #41,US-422,Lebanon,PA,70,3.799,40.3262952,-76.5308958
70884,RUTTERS #75,SR-194 & SR-550,Walkersville,MD,70,3.93233333,39.4817659,-77.3507698
70885,KWIK TRIP #1061,CR-CE & CR-HH,Combined Locks,WI,582,3.549,44.2658205,-88.314273
70888,HUTCHS #125,US-283,Altus,OK,483,2.999,34.6506154,-99.3339023
70890,PILOT #1299,US-287 & SR-148,Henrietta,TX,770,3.12566666,33.8166258,-98.194682
70894,QUARLES #4009,US-301,Waldorf,MD,60,3.759,38.4927688,-76.9870185
70896,QUARLES #4200,US-522,Front Royal,VA,60,3.699,38.9185932,-78.18764
70897,QUARLES #4302,SR-801 & SR-42,Broadway,VA,60,3.459,38.6133035,-78.7993257
70902,QUARLES #4309,US-460/29,Lynchburg,VA,185,3.774,37.352973,-79.1733076
70903,QUARLES #4310,US-11,Roanoke,VA,185,3.559,37.2717992,-79.9389283
70905,QUARLES #4401,US-29,Fairfax,VA,60,4.059,38.878856,-77.1842
70913,QUARLES #4412,I-270 EXIT 8,Rockville,MD,60,3.759,39.054297,-77.1534751
70916,TA Express White Hills,US-93,Willow Beach,AZ,910,3.779,35.8697801,-114.6600654
70917,QUARLES #4416,US-13,Salisbury,MD,194,3.659,38.4130546,-75.5672589
70919,QUARLES #4422,US-13,New Castle,DE,243,3.699,39.5528106,-75.6508299
70921,QUARLES #4424,SR-5,Clinton,MD,60,3.899,38.7651145,-76.8983059
70923,QUARLES #4426,SR-124,Gaithersburg,MD,60,3.759,39.1256571,-77.1798638
70925,QUARLES #4430,US-13,Sharon Hill,PA,160,3.869,39.9142058,-75.2653623
70926,QUARLES #4431,US-22,Allentown,PA,90,3.989,40.6189494,-75.454465
70927,QUARLES #4434,SR-617,Springfield,VA,60,4.059,38.7789986,-77.1843629
70929,QUARLES #4503,US-11,Martinsburg,WV,60,3.959,39.4681694,-77.955989
70931,QUARLES #4505,SR-65,Hagerstown,MD,60,3.899,39.63157,-77.7593422
70933,QUARLES #4507,US-11,Winchester,VA,60,3.799,39.1848686,-78.1637318
70937,QUARLES #4603,US-29/211,Warrenton,VA,60,3.799,38.7229509,-77.7814709
70938,QUARLES #4605,SR-606,Sterling,VA,60,3.659,38.9791241,-77.4391426
70939,QUARLES #4606,SR-234,Manassas,VA,60,3.859,38.7259679,-77.5037945
70940,QUARLES #4607,SR-28,Manassas,VA,60,3.859,38.7307502,-77.4802967
70941,QUARLES #4934,US-60,Sandston,VA,180,3.259,37.5213967,-77.3280841
70942,QUARLES #4608,SR-657,Chantilly,VA,60,3.659,38.8681284,-77.4288749
70944,QUARLES #4701,US-15 BUS & US-522,Culpeper,VA,60,3.799,38.4733823,-77.9961275
70945,QUARLES #4944,US-17,Bealeton,VA,60,3.759,38.5817469,-77.7675872
70946,QUARLES #4703,US-29 & SR-616,Ruckersville,VA,180,3.699,38.2299885,-78.3776146
70951,QUARLES #4947,SR-7,Leesburg,VA,60,3.659,39.1154506,-77.5645607
70956,QUARLES #4813,SR-133,Wilmington,NC,245,3.779,34.172524,-77.948847
70958,QUARLES #4951,SR-3,Fredericksburg,VA,60,3.759,38.3001159,-77.4571472
70959,QUARLES #4814,US-117,Wilmington,NC,245,3.799,34.2529187,-77.871436
70965,QUARLES #4822,US-401,Raleigh,NC,177,3.709,35.8237093,-78.5877391
70966,QUARLES #4927,SR-10 & SR-145,Chesterfield,VA,180,3.699,37.3859982,-77.578509
70967,QUARLES #4823,I-95,Fayetteville,NC,63,3.799,35.0059431,-78.8217879
70970,QUARLES #4931,US-60 & SR-603,Powhatan,VA,180,3.699,37.5531622,-77.9112655
70974,QUARLES #4933,US-60,Richmond,VA,180,3.699,37.5063821,-77.4979375
70986,QUARLES #4833,US-1,Youngsville,NC,177,3.699,36.0372457,-78.5003353
70987,QUARLES #4902,US-250/33,Richmond,VA,180,3.699,37.5458877,-77.4420622
70997,QUARLES #4913,SR-76,Midlothian,VA,180,3.699,37.5094382,-77.6794834
71002,QUARLES #4922,US-250,Charlottesville,VA,180,3.899,38.0419755,-78.474102
71004,QUARLES #4924,US-1 & SR-688,Doswell,VA,180,3.699,37.8601402,-77.4641492
71018,KWIK STAR #1076,US-218,Vinton,IA,565,3.199,42.1611309,-92.0377436
71019,KWIK TRIP #489,SR-3,Northfield,MN,448,3.524,44.4582041,-93.161159
71020,Fast Trac 21,SR-21 & CR-50,Caldwell,TX,670,3.299,29.8298971,-97.5959641
71023,LOVES TRAVEL STOP #853,SR-302 & CR-313,Kermit,TX,710,3.25066666,31.8578999,-103.0932149
71024,LOVES TRAVEL STOP #804,US-34/US-67,Monmouth,IL,270,3.449,40.9003056,-90.6485635
71025,KWIK TRIP #644,SR-57 & SR-32,New Holstein,WI,582,3.39066666,43.9499924,-88.0842643
71027,Kwik Star #1068,I-35,Story City,IA,320,2.959,42.1872062,-93.5957713
71032,MAVERIK COUNTRY STORE #416,US-50 & US-95,Fallon,NV,966,3.52566666,39.4745166,-118.777895
71033,MAVERIK COUNTRY STORE #560,I-580 & US-50,Carson City,NV,966,3.589,39.1663259,-119.7670374
71036,GOLDEN GATE PETRO,US-550,Montrose,CO,810,3.43566666,38.4766153,-107.8754404
71039,TURNPIKE MARKET EXPRESS,SR-5,Newton Falls,OH,573,3.259,41.2026557,-80.9814938
71046,SPEEDWAY #9336,US-27/SR-126,Cincinnati,OH,300,3.699,39.2096419,-84.4835847
71050,GILL MART CORNER STORE,US-131 & SR-216,Three Rivers,MI,465,3.699,41.9442722,-85.6346222
71056,SPEEDWAY #1044,US-72 & SR-20,Decatur,AL,615,3.42566666,34.6060203,-86.9838165
71058,KWIK TRIP #1090,SR-19 & SR-21,New Prague,MN,448,3.349,44.5433331,-93.5760445
71059,CIRCLE K #2706781,US-17 & SR-200,Yulee,FL,75,3.34233333,30.627848,-81.5902278
71061,CIRCLE K #2702344,US-78 & SR-39,Williston,SC,135,3.799,33.4022393,-81.42323
71065,MAVERIK COUNTRY STORE #429,US-40 & SR-121,Roosevelt,UT,835,3.439,40.299403,-109.9887605
71074,Speedway #7764,SR-72 & SR-25,Dundee,IL,293,3.279,42.0989145,-88.2714689
71076,Kwik Star #589,US-151,Marion,IA,380,3.524,42.0302617,-91.5503826
71077,COMMUNITY CO OPS LAKE PARK,US-10,Lake Park,MN,341,3.509,46.8770961,-96.099239
71079,DK,SR-375,El Paso,TX,640,2.699,31.7281859,-106.2973398
71080,BIG INDIAN SMOKE SHOP,I-90 & US-20,Irving,NY,38,2.929,42.5675589,-79.1128169
71083,SPRINT FOOD #701,US-78,Augusta,GA,195,3.22566666,33.4282693,-82.1910744
71084,FIESTA MART #42,US-75,Tulsa,OK,560,3.16566666,36.2457295,-95.9368132
71085,Sunoco,SR-49,Greenville,OH,317,3.599,40.1040816,-84.6351437
71086,THORNTONS #318,SR-59 & SR-38,West Chicago,IL,290,3.649,41.8847507,-88.2039607
71088,KARDES,US-151,Monticello,IA,335,3.399,42.2380041,-91.1689643
71090,CEFCO #2076,US-60 & SR-207,Panhandle,TX,585,2.94566666,35.3454637,-101.3806571
71091,BREAK TIME #3163,US-63 & CR-M,Moberly,MO,310,3.46233333,39.4201137,-92.4364298
71094,BP,US-63 & SR-137,Eddyville,IA,320,3.379,41.1561503,-92.6381659
71096,GAS N WASH,US-30 & SR-394,Chicago Heights,IL,365,3.499,41.5062834,-87.6357079
71098,DANDY MINI MART #74,US-6 & SR-187,Wysox,PA,32,3.999,41.7745124,-76.399314
71105,SHEPHERD 700,US-64 & CR-450,Alva,OK,337,3.219,36.8030501,-98.6660278
71116,CEFCO #101,US-59 & SR-49,Jefferson,TX,766,2.899,29.834772,-94.1704496
71120,GAS PRO TRAVEL CENTER,US-25 & SR-56,Waynesboro,GA,135,3.799,33.0898731,-82.0156736
71126,QUIKTRIP #1177,I-77 & US-21,Blythewood,SC,46,3.07566666,34.2143159,-80.973977
71132,CEFCO #104,US-259 & SR-315,Mount Enterprise,TX,618,2.959,31.9179473,-94.6810439
71138,LUMMI BAY MARKET,"I-5, EXIT 260",Bellingham,WA,850,3.759,48.7836439,-122.4984439
71139,GAS N WASH,SR-47 & CR-9,Yorkville,IL,290,3.599,41.6411409,-88.4472948
71142,LOVES TRAVEL STOP #775,US-20 & SR-2,Rockford,IL,520,3.349,42.2713945,-89.093966
71144,CASEYS #3675,US-12 & US-75,Ortonville,MN,250,3.379,45.304687,-96.444779
71146,CASEYS #2968,US-34,Eagle,NE,413,3.239,40.8130685,-96.4285047
71147,CASEYS #3910,US-177 & SR-33,Perkins,OK,560,3.01566666,35.9740886,-97.0337692
71148,CASEYS #1892,US-65,Sheffield,IA,433,3.15233333,42.9031263,-93.202156
71149,KOUNTRY KORNER,SR-20,Mount Pleasant,MI,260,3.619,43.597646,-84.7668495
71151,LOVES TRAVEL STOP #880,US-50 & SR-130,Olney,IL,510,3.289,38.7296538,-88.0846891
71153,KWIK TRIP #1083,SR-35,Osceola,WI,451,3.499,45.3149583,-92.7042254
71154,KWIK TRIP #489,CR-3,DUNDAS,MN,448,3.499,44.4294359,-93.2020856
71162,CIRCLE K #4705694,US-20 & CR-245,Norwalk,OH,305,3.614,41.2424219,-82.6155745
71166,MAVERIK COUNTRY STORE #616,US-50,Montrose,CO,810,3.39566666,38.5102979,-107.9119166
71172,ZIPPY JS #18,CR-577 & CR-80,Brenham,TX,670,3.199,30.1668828,-96.3977442
71186,7-ELEVEN #36837,US-29 & SR-904,Anderson,SC,30,3.089,34.5258335,-82.652962
71187,KWIK TRIP #1041,SR-11 & CR-H,Sturtevant,WI,444,3.794,42.6980749,-87.8945229
71191,MAVERIK COUNTRY STORE #631,I-80/5600 WEST,Salt Lake City,UT,835,3.459,40.7569711,-112.0250368
71193,ASAP GENERAL STORE #308,US-60 & SR-123,Bartlesville,OK,560,3.191,36.7509272,-95.9771779
71196,ASAP GENERAL STORE #302,SR-33 & SR 54,Thomas,OK,483,3.13233333,35.7442157,-98.747584
71208,RACEWAY #6789,US-301 & SR-150,Richmond                                ,VA,180,3.429,37.5385087,-77.43428
71210,RACETRAC #2515,I-820 & BUS-287,Fort Worth,TX,630,2.87733333,32.753177,-97.3327459
71211,KUM & GO #0138,US-67,Jacksonville,AR,695,3.099,34.8640963,-92.112396
71213,KUM & GO #0429,US-62,Rogers,AR,735,3.009,36.3370667,-94.1827603
71215,MAVERIK #5319,SR-392 & SR-257,Windsor,CO,800,3.159,40.4774818,-104.901361
71217,KUM & GO #0185,US-65,Bondurant,IA,320,3.095,41.6698097,-93.4848
71218,KUM & GO #1435,US-65,Fair Grove,MO,535,3.15566666,37.3863061,-93.1586162
71223,SCOOBA JUNCTION,US-45 & SR-16,Scooba                                  ,MS,705,3.21566666,32.8290581,-88.4767398
71230,THE PRIDE OF LAKE COUNTY,US-12 & SR-53,Lake Zurich,IL,290,3.349,42.1969689,-88.0934108
71232,GATEWAY TRAVEL CENTER,US-16 & US-85,Newcastle,WY,822,3.324,43.8547459,-104.2051256
71234,CHEVRON #352305,I-610 & SR-47,Chalmette,LA,725,3.139,29.944196,-89.9644624
71242,LAST STOP TRAVEL CENTER,US-93,Willow Beach,AZ,910,3.49566666,35.8697801,-114.6600654
71251,RUTTERS #91,US-30 & SR-772,Gap,PA,208,4.199,39.989477,-76.0173511
71256,SIGNAL FOOD STORE #120,US-60,Seymour                                 ,MO,535,3.02566666,37.1499538,-92.7537349
71257,FARMERS UNION SOUTHERN VALLEY,US-75 & SR-210,Wahpeton                                ,ND,341,3.499,46.265879,-96.608863
71260,LOVES TRAVEL STOP #881,US HWY 224 & OH 225,Diamond,OH,573,3.45233333,41.0989463,-81.022871
71263,Loves Travel Stop # 660,"I-25, Exit 49",Walsenburg,CO,796,4.249,37.6232776,-104.7628183
71268,MAVERIK COUNTRY STORE #650,SR 85 & W 900 S,West Jordan,UT,835,3.43233333,40.6061337,-111.9395211
71269,Maverik Country Store #652,I-84 & SR 79,Jerome,ID,787,3.394,42.702266,-114.286704
71271,MAVERIK COUNTRY STORE #672,SR-69,Dewey                                   ,AZ,930,3.219,34.5366394,-112.2451765
71275,ALLSUPS CONVENIENCE STORE #2272,US-67/US-84,Bangs,TX,575,2.93233333,31.7175379,-99.1393681
71282,QuikTrip #4128,SR-71,Bastrop,TX,595,2.96566666,30.3441918,-97.3648389
71283,QUIKTRIP #7135,US-17 ,Hardeeville,SC,195,2.999,32.2769595,-81.0811011
71285,Shrees Truck Stop Seattle,SR-509,Seattle,WA,962,3.799,47.5477422,-122.3341618
71295,MOUNTAINEER MART #33,US-33/119,Buckhannon,WV,44,3.899,39.0093968,-80.3383916
71303,KWIK TRIP #1132,SR-21 ,Omro,WI,582,3.37733333,44.0405769,-88.7471171
71309,SUGAR CROSSING CONVENIENCE,US-33 & CR-63,Lancaster,OH,315,3.38233333,39.7136754,-82.5993294
71310,CIRCLE K #2722120,US-441/27,Summerfield,FL,140,3.52566666,28.9962389,-82.0413151
71318,LOVES TRAVEL STOP  #800,SR-83 ,Elk Grove Village,IL,290,3.449,42.0531312,-87.9940753
71321,Kwik Star #1119,US-18 ,Emmetsburg                              ,IA,433,3.449,43.1209536,-94.698759
71322,KWIK TRIP #1101,US-141,Crivitz,WI,582,3.304,45.2177438,-87.9967041
71328,IRVING,US-1  ,Norwood,MA,170,3.694,42.163258,-71.1993113
71330,JORDAN MINI MART,SR- 31 & CR-59,Jordan,NY,220,3.799,43.0653441,-76.4729927
71331,KWIK TRIP #1106,SR-13 & SR-64,Medford,WI,395,3.42233333,45.1391437,-90.3460806
71332,ALLSUPS CONVENIENCE STORE #2308,SR-128 & SR-18,Jal,NM,710,3.129,32.112125,-103.1934615
71334,ALLSUPS CONVENIENCE STORE #2278,SR-302 & SR-18,Kermit,TX,710,3.089,31.8578999,-103.0932149
71336,ALLSUPS CONVENIENCE STORE #2180,US-84 & US-180,Snyder,TX,612,2.98566666,32.7180803,-100.918231
71337,ALLSUPS CONVENIENCE STORE #2229,US-377 & SR-108,Stephenville,TX,630,3.159,32.2201387,-98.2045388
71338,KWIK TRIP #755,US-18 ,Fennimore                               ,WI,335,3.424,42.9883767,-90.6561663
71342,CASEYS #3505,US-212 ,Stewart                                 ,MN,425,3.369,44.720364,-94.4888583
71343,ALLSUPS CONVENIENCE STORE #2014,US-377/US-67,Dublin,TX,630,3.159,32.0803313,-98.3440531
71344,ALLSUPS CONVENIENCE STORE #2061,US-84 & US-380,Post,TX,700,2.944,33.1909246,-101.380662
71345,ALLSUPS CONVENIENCE STORE #2084,US-377 & CR-234,Brownwood,TX,575,2.949,31.7208509,-98.9818701
71346,ALLSUPS CONVENIENCE STORE #2094,US-277 & US-83,Abilene,TX,575,2.889,32.44645,-99.7475905
71348,ALLSUPS CONVENIENCE STORE #2142,US-62/US-180,Hobbs,NM,593,3.38233333,32.6986125,-103.1235231
71349,ALLSUPS CONVENIENCE STORE #2204,SR-115 & CR-201,Wink,TX,710,3.089,31.7534049,-103.15583
71350,ALLSUPS CONVENIENCE STORE #2206,US-385 & SR-176,Andrews,TX,710,3.39233333,32.2690953,-102.6042447
71352,ALLSUPS CONVENIENCE STORE #2223,US-285 & SR-357,Artesia,NM,700,3.399,32.8423345,-104.4032963
71353,ALLSUPS CONVENIENCE STORE #2246,US-84 & SR-268,Melrose,NM,585,3.81233333,34.428325,-103.6271328
71354,ALLSUPS CONVENIENCE STORE #2247,US-377 & SR-16,Comanche,TX,575,3.16233333,31.9130171,-98.527388
71355,ALLSUPS CONVENIENCE STORE #2249,US-377 & US-281 ,Stephenville,TX,630,3.159,32.2201387,-98.2045388
71356,ALLSUPS CONVENIENCE STORE #2266,I-20 & US-285 ,Pecos,TX,710,3.379,30.7857437,-102.8065415
71357,ALLSUPS CONVENIENCE STORE #2279,SR-115 & SR-18,Kermit,TX,710,3.089,31.8578999,-103.0932149
71358,ALLSUPS CONVENIENCE STORE #2285,US-285 & US-62,Carlsbad,NM,593,3.194,32.4257456,-104.237612
71360,ALLSUPS CONVENIENCE STORE #2353,US-76/US-277,San Angelo,TX,612,3.19566666,31.5020514,-100.3854623
71361,ALLSUPS CONVENIENCE STORE #2358,US-277/US-87,Wall,TX,612,3.20566666,31.3742174,-100.3261899
71363,ALLSUPS CONVENIENCE STORE #2360,FM-988 & FM-8,Stephenville,TX,630,3.159,32.2201387,-98.2045388
71364,QUICK FUEL #3188,I-75 ,Sidney,OH,317,3.33233333,40.2769603,-84.1834691
71368,Kwik Star #1071,I-280 E and US-61 N,Davenport,IA,270,3.324,41.5224692,-90.5756401
71370,MAVERIK COUNTRY STORE #645,"I-40, Exit 16",Gallup,NM,580,3.159,35.5124723,-108.8210105
71371,BREAK TIME #3167,US-65 & HWY-HH,Sedalia,MO,310,3.294,38.7098314,-93.2295515
71372,Simonson Station,US-71 & SR-34,Park Rapids,MN,458,3.599,46.9221813,-95.0586322
71376,7-ELEVEN #41127,SR-29,Labelle,FL,95,3.559,26.7694046,-81.4374186
71381,KWIK TRIP #1112,US-63 & SR-77,Hayward,WI,295,3.639,46.0129676,-91.4848728
